timestamp,vehicle_id,circuit,sector,lap,lap_time_s,last_lap_time_s,speed_kmh,rpm,gear,tps_percent,brake_bar,g_lat,g_long,oil_pressure_bar,oil_temp_c,coolant_temp_c,latitude,longitude,altitude_m
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,26.6,107.7,220.3,9673,6,100.0,0.0,-0.02,0.53,4.71,101.4,89.0,-23.707193,-46.700391,744.2
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,26.7,107.7,222.1,9760,6,100.0,0.0,-0.06,0.49,4.68,101.5,89.0,-23.707202,-46.700418,744.1
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,26.8,107.7,223.9,9831,6,100.0,0.0,0.07,0.54,4.73,101.5,89.0,-23.707168,-46.700446,744.0
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,26.9,107.7,225.7,9821,6,100.0,0.0,0.03,0.52,4.73,101.5,89.0,-23.707172,-46.700455,743.9
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,27.0,107.7,227.5,9991,6,100.0,0.0,-0.06,0.5,4.78,101.5,89.0,-23.707154,-46.70047,743.9
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,27.1,107.7,229.3,9960,6,100.0,0.0,-0.07,0.52,4.81,101.6,89.0,-23.707115,-46.700496,743.8
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,27.2,107.7,231.0,10123,6,97.4,0.0,-0.02,0.49,4.84,101.6,89.0,-23.707133,-46.700529,743.7
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,27.3,107.7,232.7,10144,6,93.9,0.0,0.07,0.48,4.76,101.6,89.1,-23.707106,-46.700579,743.6
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,27.4,107.7,234.4,10233,6,90.5,0.0,-0.03,0.45,4.86,101.6,89.1,-23.707071,-46.700601,743.6
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,27.5,107.7,235.9,10329,6,87.3,0.0,0.05,0.44,4.83,101.7,89.1,-23.70708,-46.700604,743.5
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,27.6,107.7,237.4,10415,6,84.1,0.0,0.01,0.43,4.88,101.7,89.1,-23.707066,-46.700643,743.4
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,27.7,107.7,238.9,10470,6,81.1,0.0,0.03,0.42,4.93,101.7,89.1,-23.707045,-46.700674,743.4
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,27.8,107.7,240.3,10509,6,78.2,0.0,-0.08,0.43,4.97,101.7,89.1,-23.707045,-46.700718,743.3
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,27.9,107.7,241.7,10605,6,75.4,0.0,0.06,0.38,4.98,101.7,89.1,-23.707003,-46.700743,743.2
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,28.0,107.7,243.0,10668,6,72.7,0.0,0.08,0.39,4.93,101.7,89.1,-23.707014,-46.700768,743.1
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,28.1,107.7,244.2,10698,6,70.1,0.0,0.07,0.34,4.96,101.8,89.1,-23.706978,-46.700799,743.1
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,28.2,107.7,245.5,10746,6,67.5,0.0,0.03,0.34,4.94,101.8,89.1,-23.706995,-46.700791,743.0
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,28.3,107.7,246.6,10727,6,65.1,0.0,-0.02,0.3,4.93,101.8,89.1,-23.706948,-46.700823,743.0
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,28.4,107.7,246.6,10808,6,41.5,0.0,0.04,-0.02,5.03,101.8,89.1,-23.706944,-46.700854,742.9
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,28.5,107.7,246.6,10752,6,43.4,0.0,0.03,0.02,4.95,101.8,89.1,-23.70694,-46.700899,742.8
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,28.6,107.7,246.6,10818,6,47.5,0.0,-0.08,0.0,5.03,101.8,89.1,-23.706902,-46.700942,742.8
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,28.7,107.7,246.6,10803,6,48.3,0.0,0.0,0.03,5.0,101.8,89.1,-23.706888,-46.70095,742.7
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,28.8,107.7,246.6,10743,6,45.2,0.0,-0.06,0.03,5.0,101.8,89.1,-23.706902,-46.700961,742.7
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,28.9,107.7,246.6,10816,6,47.5,0.0,0.05,0.0,5.01,101.8,89.1,-23.706884,-46.701021,742.6
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,29.0,107.7,246.6,10795,6,48.3,0.0,0.05,-0.02,4.97,101.8,89.1,-23.706866,-46.701032,742.6
2026-09-13T22:27:43.019234+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,29.1,107.7,246.6,10752,6,46.0,0.0,-0.08,0.02,5.0,101.8,89.1,-23.706859,-46.701083,742.5
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,29.2,107.7,246.6,10794,6,47.6,0.0,0.01,-0.01,4.95,101.8,89.1,-23.706846,-46.70109,742.5
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,29.3,107.7,246.6,10723,6,45.6,0.0,0.05,0.0,4.96,101.8,89.1,-23.706823,-46.701104,742.4
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,29.4,107.7,246.6,10741,6,43.6,0.0,-0.02,-0.01,5.02,101.8,89.1,-23.706782,-46.701171,742.4
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,29.5,107.7,246.6,10807,6,47.0,0.0,-0.01,-0.02,4.96,101.8,89.1,-23.706776,-46.701161,742.4
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,29.6,107.7,246.6,10820,6,45.9,0.0,0.01,-0.01,4.99,101.8,89.1,-23.706758,-46.701222,742.3
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,29.7,107.7,246.6,10824,6,48.9,0.0,0.03,-0.02,5.05,101.8,89.1,-23.706769,-46.701238,742.3
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,29.8,107.7,246.6,10805,6,41.6,0.0,0.0,0.03,5.02,101.8,89.1,-23.706734,-46.701254,742.3
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,29.9,107.7,246.6,10821,6,47.9,0.0,-0.02,-0.01,5.0,101.8,89.1,-23.706708,-46.7013,742.2
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,30.0,107.7,246.6,10727,6,43.9,0.0,0.02,-0.02,4.94,101.8,89.1,-23.706695,-46.701311,742.2
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,30.1,107.7,246.6,10783,6,48.0,0.0,0.06,-0.02,5.06,101.8,89.1,-23.706691,-46.70135,742.2
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,30.2,107.7,246.6,10737,6,40.9,0.0,0.07,-0.01,4.96,101.8,89.1,-23.70667,-46.701395,742.1
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,30.3,107.7,246.6,10775,6,41.8,0.0,-0.04,0.02,4.97,101.8,89.1,-23.706672,-46.701424,742.1
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,30.4,107.7,246.6,10723,6,41.4,0.0,0.01,-0.02,5.02,101.8,89.1,-23.706637,-46.70143,742.1
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,30.5,107.7,245.3,10706,6,0.0,24.3,-0.06,-0.34,5.02,101.7,89.1,-23.706641,-46.70145,742.1
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,30.6,107.7,243.4,10608,6,0.0,36.7,0.0,-0.54,4.99,101.7,89.1,-23.706604,-46.701498,742.1
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,30.7,107.7,241.1,10505,6,0.0,43.6,0.04,-0.65,4.96,101.7,89.1,-23.706601,-46.701516,742.1
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,30.8,107.7,238.6,10414,6,0.0,47.4,-0.05,-0.72,4.84,101.7,89.0,-23.706613,-46.701534,742.0
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,30.9,107.7,236.0,10329,6,0.0,49.3,-0.01,-0.76,4.91,101.6,89.0,-23.706584,-46.701577,742.0
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,31.0,107.7,233.3,10247,6,0.0,50.2,0.07,-0.74,4.87,101.6,89.0,-23.706566,-46.70162,742.0
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,31.1,107.7,230.6,10077,6,0.0,50.5,0.08,-0.77,4.81,101.6,89.0,-23.706563,-46.701637,742.0
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,31.2,107.7,228.0,9959,6,0.0,50.4,-0.06,-0.78,4.77,101.6,89.0,-23.706538,-46.701666,742.0
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,31.3,107.7,225.3,9899,6,0.0,50.1,-0.02,-0.75,4.72,101.5,89.0,-23.706531,-46.701702,742.0
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,31.4,107.7,222.7,9786,6,0.0,49.7,0.06,-0.77,4.72,101.5,89.0,-23.706513,-46.70171,742.0
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,31.5,107.7,220.1,9606,6,0.0,49.2,-0.07,-0.76,4.62,101.5,88.9,-23.706506,-46.701729,742.0
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,31.6,107.7,217.5,9476,6,0.0,48.7,0.03,-0.73,4.65,101.5,88.9,-23.706475,-46.701745,742.0
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,31.7,107.7,215.0,9354,6,0.0,48.1,0.04,-0.73,4.55,101.4,88.9,-23.706487,-46.701769,742.0
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,31.8,107.7,212.4,9307,6,0.0,47.6,-0.05,-0.7,4.54,101.4,88.9,-23.706461,-46.701811,742.0
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,31.9,107.7,209.9,9187,6,0.0,47.0,0.05,-0.73,4.47,101.4,88.9,-23.706437,-46.701839,742.0
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,32.0,107.7,207.5,9120,6,0.0,46.5,0.08,-0.71,4.53,101.4,88.9,-23.706426,-46.701854,742.0
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,32.1,107.7,205.1,8919,6,0.0,46.0,-0.01,-0.71,4.48,101.3,88.9,-23.706411,-46.70189,742.0
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,32.2,107.7,202.6,8796,6,0.0,45.4,0.0,-0.69,4.4,101.3,88.9,-23.706423,-46.701887,742.0
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,32.3,107.7,200.3,8704,6,0.0,44.9,0.08,-0.68,4.34,101.3,88.8,-23.706382,-46.701945,742.1
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,32.4,107.7,197.9,8635,6,0.0,44.4,-0.05,-0.66,4.34,101.3,88.8,-23.706365,-46.701956,742.1
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,32.5,107.7,195.6,8586,6,0.0,43.8,-0.08,-0.65,4.28,101.2,88.8,-23.706354,-46.701957,742.1
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,32.6,107.7,193.3,8466,6,0.0,43.3,0.03,-0.63,4.3,101.2,88.8,-23.706344,-46.701998,742.1
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,32.7,107.7,191.0,8380,6,0.0,42.8,0.0,-0.64,4.23,101.2,88.8,-23.706352,-46.702026,742.1
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,32.8,107.7,188.8,8256,6,0.0,42.3,0.02,-0.65,4.23,101.2,88.8,-23.70635,-46.702045,742.1
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,32.9,107.7,186.6,8168,6,0.0,41.8,-0.03,-0.63,4.27,101.1,88.8,-23.706312,-46.702057,742.1
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,33.0,107.7,184.4,8076,6,0.0,41.3,-0.06,-0.6,4.2,101.1,88.8,-23.7063,-46.702066,742.2
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,33.1,107.7,182.2,7916,6,0.0,40.8,0.07,-0.6,4.13,101.1,88.7,-23.706307,-46.702107,742.2
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,33.2,107.7,180.1,7837,6,0.0,40.4,-0.01,-0.62,4.11,101.1,88.7,-23.70629,-46.702147,742.2
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,33.3,107.7,178.0,7834,6,0.0,39.9,-0.06,-0.6,4.17,101.0,88.7,-23.706287,-46.702161,742.2
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,33.4,107.7,175.9,7628,6,0.0,39.4,0.04,-0.58,4.04,101.0,88.7,-23.706275,-46.702157,742.2
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,33.5,107.7,173.8,7637,6,0.0,39.0,-0.04,-0.56,4.09,101.0,88.7,-23.706272,-46.702198,742.3
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,33.6,107.7,171.8,7449,6,0.0,38.5,-0.01,-0.55,3.96,101.0,88.7,-23.706254,-46.70222,742.3
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,33.7,107.7,169.8,7400,6,0.0,38.1,0.02,-0.55,4.04,100.9,88.7,-23.706245,-46.702217,742.3
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,33.8,107.7,167.8,7350,6,0.0,37.6,-0.05,-0.54,4.01,100.9,88.7,-23.70621,-46.70226,742.3
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,33.9,107.7,165.8,7304,6,0.0,37.2,0.02,-0.58,3.92,100.9,88.6,-23.706208,-46.702265,742.4
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,34.0,107.7,163.9,7198,6,0.0,36.7,-0.06,-0.55,3.92,100.9,88.6,-23.706194,-46.702287,742.4
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,34.1,107.7,162.0,7049,6,0.0,36.3,0.02,-0.52,3.89,100.8,88.6,-23.706195,-46.702295,742.4
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,34.2,107.7,160.1,7010,6,0.0,35.9,-0.01,-0.56,3.88,100.8,88.6,-23.706173,-46.702337,742.4
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,34.3,107.7,158.2,6898,6,0.0,35.5,-0.07,-0.51,3.86,100.8,88.6,-23.7062,-46.702335,742.5
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,34.4,107.7,156.3,6800,6,0.0,35.0,-0.02,-0.52,3.85,100.8,88.6,-23.706186,-46.702364,742.5
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,34.5,107.7,154.5,6786,6,0.0,34.6,0.04,-0.53,3.83,100.7,88.6,-23.70617,-46.702379,742.5
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,34.6,107.7,152.7,6689,6,0.0,34.2,0.02,-0.49,3.78,100.7,88.6,-23.706147,-46.702407,742.6
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,34.7,107.7,150.9,6568,6,0.0,33.8,-0.06,-0.5,3.78,100.7,88.5,-23.70616,-46.702417,742.6
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,34.8,107.7,149.1,6503,6,0.0,33.4,0.05,-0.51,3.71,100.7,88.5,-23.706151,-46.702433,742.6
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,34.9,107.7,147.4,6463,6,0.0,33.0,-0.07,-0.47,3.69,100.6,88.5,-23.706145,-46.702467,742.6
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,35.0,107.7,145.6,6306,6,0.0,32.6,-0.05,-0.47,3.62,100.6,88.5,-23.706125,-46.702451,742.7
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Reta Oposta,2,35.1,107.7,143.9,6349,6,0.0,32.3,0.08,-0.51,3.67,100.6,88.5,-23.706106,-46.70248,742.7
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Curva do Lago,2,35.2,107.7,142.3,12400,3,0.0,31.5,-1.75,-0.49,5.48,100.6,88.5,-23.706095,-46.702499,742.7
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Curva do Lago,2,35.3,107.7,141.3,12395,3,0.0,18.1,-1.78,-0.27,5.47,100.5,88.5,-23.70609,-46.702537,742.8
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Curva do Lago,2,35.4,107.7,140.8,12355,3,0.0,10.5,-1.71,-0.17,5.47,100.5,88.5,-23.706055,-46.702542,742.9
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Curva do Lago,2,35.5,107.7,140.4,12250,3,0.0,6.0,-1.72,-0.1,5.5,100.5,88.5,-23.706017,-46.702534,743.0
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Curva do Lago,2,35.6,107.7,140.4,12297,3,44.0,0.0,-1.76,-0.02,5.53,100.5,88.5,-23.705989,-46.702568,743.0
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Curva do Lago,2,35.7,107.7,140.4,12310,3,45.8,0.0,-1.74,0.02,5.54,100.5,88.5,-23.705971,-46.70259,743.1
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Curva do Lago,2,35.8,107.7,140.4,12289,3,44.2,0.0,-1.69,0.01,5.5,100.5,88.5,-23.705935,-46.702587,743.2
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Curva do Lago,2,35.9,107.7,140.4,12235,3,43.7,0.0,-1.77,0.01,5.41,100.5,88.5,-23.70591,-46.702617,743.3
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Curva do Lago,2,36.0,107.7,140.4,12330,3,42.9,0.0,-1.71,0.02,5.48,100.5,88.5,-23.70588,-46.702633,743.4
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Curva do Lago,2,36.1,107.7,140.4,12223,3,43.2,0.0,-1.74,0.02,5.48,100.5,88.5,-23.705872,-46.702666,743.5
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Curva do Lago,2,36.2,107.7,140.4,12254,3,41.2,0.0,-1.77,-0.01,5.47,100.5,88.5,-23.705831,-46.702659,743.6
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Curva do Lago,2,36.3,107.7,140.4,12278,3,45.6,0.0,-1.71,-0.01,5.43,100.5,88.5,-23.705786,-46.702671,743.6
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Curva do Lago,2,36.4,107.7,140.4,12322,3,48.8,0.0,-1.77,0.02,5.48,100.5,88.5,-23.70578,-46.702699,743.7
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Curva do Lago,2,36.5,107.7,140.4,12274,3,43.2,0.0,-1.69,-0.02,5.54,100.6,88.5,-23.705733,-46.702728,743.9
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Curva do Lago,2,36.6,107.7,140.4,12284,3,41.7,0.0,-1.74,-0.01,5.45,100.6,88.5,-23.705719,-46.702753,744.0
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Curva do Lago,2,36.7,107.7,140.4,12315,3,49.9,0.0,-1.75,0.02,5.48,100.6,88.5,-23.705683,-46.70274,744.1
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Curva do Lago,2,36.8,107.7,140.4,12226,3,40.4,0.0,-1.77,0.01,5.5,100.6,88.5,-23.705646,-46.702755,744.2
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Curva do Lago,2,36.9,107.7,140.4,12252,3,47.5,0.0,-1.72,-0.01,5.48,100.6,88.5,-23.705625,-46.702797,744.3
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Curva do Lago,2,37.0,107.7,140.4,12229,3,44.5,0.0,-1.68,0.02,5.45,100.6,88.5,-23.705611,-46.702797,744.4
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Curva do Lago,2,37.1,107.7,140.4,12253,3,40.5,0.0,-1.76,-0.03,5.49,100.6,88.5,-23.705575,-46.702841,744.5
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Curva do Lago,2,37.2,107.7,140.4,12323,3,41.9,0.0,-1.74,0.02,5.55,100.6,88.5,-23.705555,-46.702852,744.6
2026-09-13T22:27:43.020205+00:00,veiculo_simulado_01,Autodromo_Jose_Carlos_Pace_Interlagos,Curva do Lago,2,37.3,107.7,140.4,12328,3,42.6,0.0,-1.76,0.02,5.44,100.6,88.5,-23.705508,-46.702841,744.8
